instrument_name,date,expiry,strike,option_type,spot,bid_price,ask_price,mark_price,mark_iv,price_btc,price_usd,open_interest,volume_24h,time_to_expiry,iv,delta
BTC-27MAR26-85000-P,2026-01-18 06:52:17.245625,2026-03-27,85000.0,put,95147.53,0.0255,0.026,0.02565557,42.1,0.02565557,2441.0641162420998,4465.8,0,0.18356164383561643,0.42100000000000004,-0.23717170625178274
BTC-27MAR26-50000-P,2026-01-18 06:52:17.245632,2026-03-27,50000.0,put,95147.53,0.0006,0.0007,0.00059781,63.9,0.00059781,56.88014490930001,2018.2,0,0.18356164383561643,0.639,-0.006440852369235842
BTC-27MAR26-20000-C,2026-01-18 06:52:17.245639,2026-03-27,20000.0,call,95147.53,0.791,0.7925,0.79167915,100.07,0.79167915,75326.3156749995,43.7,0,0.18356164383561643,1.0007,0.999941475014517
BTC-25DEC26-240000-C,2026-01-18 06:52:17.245647,2026-12-25,240000.0,call,95147.53,0.008,0.0085,0.00847613,48.5,0.00847613,806.4828334589,654.3,0,0.9315068493150684,0.485,0.04071115500236318
BTC-25DEC26-85000-P,2026-01-18 06:52:17.245655,2026-12-25,85000.0,put,95147.53,0.106,0.1085,0.10725475,48.54,0.10725475,10205.0245432675,348.0,0,0.9315068493150684,0.4854,-0.31740404483280693
BTC-6FEB26-85000-P,2026-01-18 06:52:17.245662,2026-02-06,85000.0,put,95147.53,0.005,0.0055,0.00525368,42.3,0.00525368,499.8746754104,246.2,0,0.049315068493150684,0.423,-0.10609799798700881
BTC-27MAR26-90000-P,2026-01-18 06:52:17.245670,2026-03-27,90000.0,put,95147.53,0.041,0.042,0.04143242,40.93,0.04143242,3942.1924249226,3137.9,0,0.18356164383561643,0.4093,-0.3427942405408355
BTC-27MAR26-96000-C,2026-01-18 06:52:17.245677,2026-03-27,96000.0,call,95147.53,0.068,0.069,0.06858093,39.86,0.06858093,6525.3060946029,733.2,0,0.18356164383561643,0.3986,0.5132260561877727
BTC-6FEB26-110000-C,2026-01-18 06:52:17.245685,2026-02-06,110000.0,call,95147.53,0.0017,0.002,0.00184188,37.65,0.00184188,175.2503325564,21.5,0,0.049315068493150684,0.3765,0.04522106813913305
BTC-26JUN26-75000-P,2026-01-18 06:52:17.245693,2026-06-26,75000.0,put,95147.53,0.031,0.032,0.03185148,47.87,0.03185148,3030.5896488444,2519.7,0,0.4328767123287671,0.47869999999999996,-0.18063277706495212
BTC-25DEC26-75000-C,2026-01-18 06:52:17.245700,2026-12-25,75000.0,call,95147.53,0.313,0.3225,0.31914144,49.99,0.31914144,30365.5197366432,9.1,0,0.9315068493150684,0.4999,0.7686484956069984
BTC-6FEB26-110000-P,2026-01-18 06:52:17.245708,2026-02-06,110000.0,put,95147.53,0.154,0.158,0.15572091,37.65,0.15572091,14816.459955852299,0.0,0,0.049315068493150684,0.3765,-0.9547789318608669
BTC-20JAN26-102000-C,2026-01-18 06:52:17.245715,2026-01-20,102000.0,call,95147.53,0.0002,0.0003,0.00020329,43.58,0.00020329,19.342541373699998,23.4,0,0.0027397260273972603,0.43579999999999997,0.0011934128708162234
BTC-26JUN26-340000-P,2026-01-18 06:52:17.245723,2026-06-26,340000.0,put,95147.53,2.4805,2.5145,2.49668399,61.47,2.49668399,237553.3148390447,0.0,0,0.4328767123287671,0.6147,-0.9983940147793652
BTC-26JUN26-165000-P,2026-01-18 06:52:17.245730,2026-06-26,165000.0,put,95147.53,0.6965,0.71,0.70294244,45.52,0.70294244,66883.2368981732,0.5,0,0.4328767123287671,0.45520000000000005,-0.9543353263326781
BTC-27FEB26-80000-P,2026-01-18 06:52:17.245738,2026-02-27,80000.0,put,95147.53,0.007,0.0075,0.00729416,44.22,0.00729416,694.0213074247999,1276.7,0,0.10684931506849316,0.4422,-0.10170276932308919
BTC-27MAR26-65000-C,2026-01-18 06:52:17.245745,2026-03-27,65000.0,call,95147.53,0.3255,0.328,0.32646069,53.4,0.32646069,31061.9282955957,7.2,0,0.18356164383561643,0.534,0.9624518356202083
BTC-19JAN26-104000-P,2026-01-18 06:52:17.245752,2026-01-19,104000.0,put,95147.53,0.092,0.0945,0.09295359,47.07,0.09295359,8844.3044931327,0.1,0,0.0,0.4707,
BTC-30JAN26-82000-C,2026-01-18 06:52:17.245759,2026-01-30,82000.0,call,95147.53,0.14,0.142,0.14072927,49.16,0.14072927,13390.042439203098,30.0,0,0.030136986301369864,0.4916,0.9628844398026537
BTC-26JUN26-30000-C,2026-01-18 06:52:17.245767,2026-06-26,30000.0,call,95147.53,0.691,0.693,0.69212495,73.12,0.69212495,65853.9794438735,8.1,0,0.4328767123287671,0.7312000000000001,0.9958520705762568
BTC-25SEP26-150000-C,2026-01-18 06:52:17.245775,2026-09-25,150000.0,call,95147.53,0.0285,0.0305,0.02951688,45.0,0.02951688,2808.4582253064,403.2,0,0.6821917808219178,0.45,0.14942596978558959
BTC-23JAN26-97000-C,2026-01-18 06:52:17.245782,2026-01-23,97000.0,call,95147.53,0.009,0.0095,0.00922216,36.1,0.00922216,877.4657452648,459.6,0,0.010958904109589041,0.361,0.31159370122884583
BTC-23JAN26-93000-C,2026-01-18 06:52:17.245789,2026-01-23,93000.0,call,95147.53,0.0305,0.0325,0.03139341,37.94,0.03139341,2987.0054197772997,646.2,0,0.010958904109589041,0.37939999999999996,0.7239606118670544
BTC-19JAN26-95000-C,2026-01-18 06:52:17.245796,2026-01-19,95000.0,call,95147.53,0.0065,0.007,0.00687362,28.21,0.00687362,654.0079651586001,25.6,0,0.0,0.2821,
BTC-26JUN26-125000-P,2026-01-18 06:52:17.245803,2026-06-26,125000.0,put,95147.53,0.3135,0.3235,0.3186106,43.05,0.3186106,30315.011621818,73.2,0,0.4328767123287671,0.4305,-0.7944101910194085
BTC-30JAN26-92000-P,2026-01-18 06:52:17.245811,2026-01-30,92000.0,put,95147.53,0.013,0.0135,0.0133115,37.94,0.0133115,1266.556345595,1562.7,0,0.030136986301369864,0.37939999999999996,-0.293329731777709
BTC-25SEP26-165000-P,2026-01-18 06:52:17.245849,2026-09-25,165000.0,put,95147.53,0.6845,0.704,0.69308079,45.55,0.69308079,65944.9252589487,0.0,0,0.6821917808219178,0.45549999999999996,-0.8988764042153699
BTC-25SEP26-60000-C,2026-01-18 06:52:17.246055,2026-09-25,60000.0,call,95147.53,0.412,0.4145,0.41348514,53.4,0.41348514,39342.0897627042,26.9,0,0.6821917808219178,0.534,0.8972319861373027
BTC-25SEP26-110000-P,2026-01-18 06:52:17.246134,2026-09-25,110000.0,put,95147.53,0.22,0.223,0.22156077,45.17,0.22156077,21080.9600103981,80.2,0,0.6821917808219178,0.4517,-0.580140702200581
BTC-18JAN26-102000-C,2026-01-18 06:52:17.246158,2026-01-18,102000.0,call,95147.53,0.0,0.0001,0.0,42.45,0.0,0.0,261.8,0,-0.0027397260273972603,0.42450000000000004,
BTC-26JUN26-135000-P,2026-01-18 06:52:17.246174,2026-06-26,135000.0,put,95147.53,0.404,0.415,0.40898969,43.19,0.40898969,38914.3587989657,12.9,0,0.4328767123287671,0.43189999999999995,-0.8619388241665733
BTC-6FEB26-80000-P,2026-01-18 06:52:17.246187,2026-02-06,80000.0,put,95147.53,0.0021,0.0023,0.00224932,47.61,0.00224932,214.0172421796,26.0,0,0.049315068493150684,0.47609999999999997,-0.045232703289581344
BTC-25SEP26-50000-P,2026-01-18 06:52:17.246198,2026-09-25,50000.0,put,95147.53,0.0105,0.0115,0.01122368,57.16,0.01122368,1067.9054295104,1407.8,0,0.6821917808219178,0.5716,-0.05492374085420975
BTC-30JAN26-100000-C,2026-01-18 06:52:17.246208,2026-01-30,100000.0,call,95147.53,0.0085,0.009,0.00898066,36.17,0.00898066,854.4876167698,10105.9,0,0.030136986301369864,0.3617,0.22339453419091698
BTC-18JAN26-99000-P,2026-01-18 06:52:17.246217,2026-01-18,99000.0,put,95147.53,0.0395,0.042,0.0404855,38.0,0.0404855,3852.095325815,8.5,0,-0.0027397260273972603,0.38,
BTC-26JUN26-380000-P,2026-01-18 06:52:17.246226,2026-06-26,380000.0,put,95147.53,2.889,2.9285,2.90803217,66.14,2.90803217,276692.0781360401,0.0,0,0.4328767123287671,0.6614,-0.9984845513323395
BTC-25DEC26-130000-C,2026-01-18 06:52:17.246236,2026-12-25,130000.0,call,95147.53,0.0835,0.0865,0.08557648,46.08,0.08557648,8142.390698094399,317.9,0,0.9315068493150684,0.4608,0.3158260199852969
BTC-25SEP26-240000-C,2026-01-18 06:52:17.246245,2026-09-25,240000.0,call,95147.53,0.0037,0.0041,0.00379585,50.45,0.00379585,361.16575175049996,143.7,0,0.6821917808219178,0.5045000000000001,0.02210849837715902
BTC-27MAR26-70000-P,2026-01-18 06:52:17.246253,2026-03-27,70000.0,put,95147.53,0.0055,0.006,0.0057547,49.81,0.0057547,547.545490891,3225.7,0,0.18356164383561643,0.49810000000000004,-0.06117789025053566
BTC-6FEB26-97000-P,2026-01-18 06:52:17.246262,2026-02-06,97000.0,put,95147.53,0.0425,0.0435,0.04294977,36.42,0.04294977,4086.5645295680997,0.6,0,0.049315068493150684,0.3642,-0.5784673492199153
BTC-30JAN26-125000-P,2026-01-18 06:52:17.246270,2026-01-30,125000.0,put,95147.53,0.3105,0.315,0.31244619,56.32,0.31244619,29728.483236410702,0.7,0,0.030136986301369864,0.5632,-0.996948188449197
BTC-30JAN26-92000-C,2026-01-18 06:52:17.246278,2026-01-30,92000.0,call,95147.53,0.0465,0.049,0.04745647,37.94,0.04745647,4515.3659030191,3060.8,0,0.030136986301369864,0.37939999999999996,0.706670268222291
BTC-27MAR26-80000-P,2026-01-18 06:52:17.246286,2026-03-27,80000.0,put,95147.53,0.0155,0.016,0.01553206,43.99,0.01553206,1477.8371448118,3174.9,0,0.18356164383561643,0.4399,-0.15522439150103445
BTC-27FEB26-160000-P,2026-01-18 06:52:17.246294,2026-02-27,160000.0,put,95147.53,0.671,0.6785,0.67441692,55.53,0.67441692,64169.1041282076,0.0,0,0.10684931506849316,0.5553,-0.9972195528065751
BTC-19JAN26-99000-P,2026-01-18 06:52:17.246302,2026-01-19,99000.0,put,95147.53,0.04,0.042,0.04069918,40.43,0.04069918,3872.4264500254003,2.8,0,0.0,0.4043,
BTC-21JAN26-96000-P,2026-01-18 06:52:17.246310,2026-01-21,96000.0,put,95147.53,0.0165,0.018,0.01713273,33.54,0.01713273,1630.1369416568998,0.6,0,0.005479452054794521,0.3354,-0.6356474701071059
BTC-23JAN26-89000-P,2026-01-18 06:52:17.246318,2026-01-23,89000.0,put,95147.53,0.0021,0.0024,0.00223527,43.74,0.00223527,212.6804193831,336.6,0,0.010958904109589041,0.4374,-0.06922506745275914
BTC-25SEP26-140000-P,2026-01-18 06:52:17.246327,2026-09-25,140000.0,put,95147.53,0.453,0.47,0.46120824,45.0,0.46120824,43882.8248516472,1.1,0,0.6821917808219178,0.45,-0.80324593980196
BTC-27FEB26-170000-C,2026-01-18 06:52:17.246335,2026-02-27,170000.0,call,95147.53,0.0,0.0002,8.69e-05,57.4,8.69e-05,8.268320357,74.8,0,0.10684931506849316,0.574,0.0013526520899214407
BTC-30JAN26-95000-P,2026-01-18 06:52:17.246344,2026-01-30,95000.0,put,95147.53,0.025,0.026,0.02540929,36.91,0.02540929,2417.6311825537,785.7,0,0.030136986301369864,0.3691,-0.47756925482682777
BTC-23JAN26-95000-P,2026-01-18 06:52:17.246352,2026-01-23,95000.0,put,95147.53,0.0155,0.0165,0.01610198,36.39,0.01610198,1532.0636251094,359.5,0,0.010958904109589041,0.3639,-0.47616498109793404
BTC-6FEB26-100000-C,2026-01-18 06:52:17.246360,2026-02-06,100000.0,call,95147.53,0.014,0.015,0.01496035,36.41,0.01496035,1423.4403504355,104.3,0,0.049315068493150684,0.3641,0.2827262897238081
BTC-30JAN26-97000-P,2026-01-18 06:52:17.246368,2026-01-30,97000.0,put,95147.53,0.0365,0.037,0.03679922,36.41,0.03679922,3501.3548889266,81.9,0,0.030136986301369864,0.3641,-0.6077497581708795
BTC-30JAN26-88000-P,2026-01-18 06:52:17.246376,2026-01-30,88000.0,put,95147.53,0.005,0.0055,0.00525726,40.95,0.00525726,500.2153035678,2590.8,0,0.030136986301369864,0.40950000000000003,-0.1283870328899182
BTC-25SEP26-115000-P,2026-01-18 06:52:17.246384,2026-09-25,115000.0,put,95147.53,0.255,0.2585,0.25677508,45.0,0.25677508,24431.5146275524,91.0,0,0.6821917808219178,0.45,-0.6270393437906467
BTC-26JUN26-340000-C,2026-01-18 06:52:17.246695,2026-06-26,340000.0,call,95147.53,0.0001,0.0004,0.00021034,61.47,0.00021034,20.0133314602,218.3,0,0.4328767123287671,0.6147,0.001605985220634797
BTC-27FEB26-105000-C,2026-01-18 06:52:17.247002,2026-02-27,105000.0,call,95147.53,0.0165,0.0175,0.01725396,37.91,0.01725396,1641.6716767188,1393.6,0,0.10684931506849316,0.3791,0.23172827598116535
BTC-26JUN26-60000-C,2026-01-18 06:52:17.247034,2026-06-26,60000.0,call,95147.53,0.3925,0.395,0.39395478,53.71,0.39395478,37483.8242486934,51.4,0,0.4328767123287671,0.5371,0.9307612847562643
BTC-30JAN26-55000-P,2026-01-18 06:52:17.247047,2026-01-30,55000.0,put,95147.53,0.0,0.0001,9.15e-06,88.0,9.15e-06,0.8705998995,922.2,0,0.030136986301369864,0.88,-0.00012408263478379738
BTC-25SEP26-75000-C,2026-01-18 06:52:17.247058,2026-09-25,75000.0,call,95147.53,0.29,0.293,0.2916886,49.17,0.2916886,27753.449819158002,87.9,0,0.6821917808219178,0.4917,0.7849288135302037
BTC-19JAN26-96000-C,2026-01-18 06:52:17.247067,2026-01-19,96000.0,call,95147.53,0.0024,0.0028,0.00262555,28.22,0.00262555,249.8145973915,95.1,0,0.0,0.2822,
BTC-26JUN26-190000-C,2026-01-18 06:52:17.247076,2026-06-26,190000.0,call,95147.53,0.0025,0.003,0.00278379,48.14,0.00278379,264.8707425387,510.8,0,0.4328767123287671,0.4814,0.0214239652398217
BTC-21JAN26-102000-P,2026-01-18 06:52:17.247085,2026-01-21,102000.0,put,95147.53,0.071,0.0735,0.07218888,39.93,0.07218888,6868.593625466399,0.0,0,0.005479452054794521,0.3993,-0.9903080364258121
BTC-23JAN26-84000-P,2026-01-18 06:52:17.247093,2026-01-23,84000.0,put,95147.53,0.0005,0.0006,0.00049744,53.13,0.00049744,47.3301873232,236.6,0,0.010958904109589041,0.5313,-0.011656593681192595
BTC-30JAN26-115000-P,2026-01-18 06:52:17.247101,2026-01-30,115000.0,put,95147.53,0.206,0.21,0.20764445,45.02,0.20764445,19756.8565357085,1.8,0,0.030136986301369864,0.45020000000000004,-0.99147537422078
BTC-30JAN26-108000-C,2026-01-18 06:52:17.247108,2026-01-30,108000.0,call,95147.53,0.0011,0.0013,0.00119387,39.25,0.00119387,113.59378164110001,1272.4,0,0.030136986301369864,0.3925,0.0339680899100974
BTC-27MAR26-55000-C,2026-01-18 06:52:17.247116,2026-03-27,55000.0,call,95147.53,0.427,0.4295,0.42829003,60.72,0.42829003,40750.738478125895,0.7,0,0.18356164383561643,0.6072,0.9873543439347502
BTC-25SEP26-120000-C,2026-01-18 06:52:17.247125,2026-09-25,120000.0,call,95147.53,0.0755,0.0775,0.0770362,45.0,0.0770362,7329.804150586,294.1,0,0.6821917808219178,0.45,0.3305014049478403
BTC-25DEC26-210000-C,2026-01-18 06:52:17.247135,2026-12-25,210000.0,call,95147.53,0.014,0.0155,0.01472944,47.67,0.01472944,1401.4698342832,2.6,0,0.9315068493150684,0.4767,0.06802274466957932
BTC-25SEP26-240000-P,2026-01-18 06:52:17.247144,2026-09-25,240000.0,put,95147.53,1.4255,1.454,1.43881977,50.45,1.43881977,136900.1472306681,0.0,0,0.6821917808219178,0.5045000000000001,-0.977891501622841
BTC-26JUN26-120000-C,2026-01-18 06:52:17.247153,2026-06-26,120000.0,call,95147.53,0.0405,0.0415,0.04178094,43.0,0.04178094,3975.3532420782003,1361.7,0,0.4328767123287671,0.43,0.2486285501829923
BTC-25SEP26-170000-P,2026-01-18 06:52:17.247161,2026-09-25,170000.0,put,95147.53,0.7325,0.7525,0.7415522,45.92,0.7415522,70556.860196066,0.0,0,0.6821917808219178,0.4592,-0.9099695184662693
BTC-18JAN26-94000-C,2026-01-18 06:52:17.247169,2026-01-18,94000.0,call,95147.53,0.0105,0.013,0.01206429,25.82,0.01206429,1147.8873947037,44.0,0,-0.0027397260273972603,0.2582,
BTC-30JAN26-93000-C,2026-01-18 06:52:17.247177,2026-01-30,93000.0,call,95147.53,0.0395,0.041,0.04023511,37.38,0.04023511,3828.2713357782995,307.1,0,0.030136986301369864,0.3738,0.6496032428564764
BTC-26JUN26-75000-C,2026-01-18 06:52:17.247185,2026-06-26,75000.0,call,95147.53,0.259,0.262,0.26057053,47.87,0.26057053,24792.642320290903,30.1,0,0.4328767123287671,0.47869999999999996,0.8193672229350479
BTC-27MAR26-340000-P,2026-01-18 06:52:17.247193,2026-03-27,340000.0,put,95147.53,2.5315,2.5535,2.54159917,82.45,2.54159917,241826.8832755501,345.1,0,0.18356164383561643,0.8245,-0.9996965628167587
BTC-25SEP26-95000-P,2026-01-18 06:52:17.247201,2026-09-25,95000.0,put,95147.53,0.13,0.133,0.13160721,46.23,0.13160721,12522.1009616913,196.1,0,0.6821917808219178,0.4623,-0.4227035149517845
BTC-23JAN26-105000-C,2026-01-18 06:52:17.247209,2026-01-23,105000.0,call,95147.53,0.0003,0.0004,0.00034468,40.23,0.00034468,32.7954506404,552.4,0,0.010958904109589041,0.4023,0.01020980143979775
BTC-18JAN26-92000-P,2026-01-18 06:52:17.247217,2026-01-18,92000.0,put,95147.53,0.0,0.0002,0.0,45.45,0.0,0.0,43.2,0,-0.0027397260273972603,0.4545,
BTC-27MAR26-110000-P,2026-01-18 06:52:17.247226,2026-03-27,110000.0,put,95147.53,0.1645,0.1705,0.16771948,39.46,0.16771948,15958.0942548844,950.7,0,0.18356164383561643,0.3946,-0.7803701894137578
BTC-30JAN26-112000-P,2026-01-18 06:52:17.247234,2026-01-30,112000.0,put,95147.53,0.1745,0.1785,0.17633482,42.11,0.17633482,16777.8225759946,225.9,0,0.030136986301369864,0.4211,-0.9858873339438822
BTC-27FEB26-50000-P,2026-01-18 06:52:17.247242,2026-02-27,50000.0,put,95147.53,0.0002,0.0003,0.00022004,73.83,0.00022004,20.936262501199998,1285.1,0,0.10684931506849316,0.7383,-0.0026623568779627262
BTC-26JUN26-80000-P,2026-01-18 06:52:17.247251,2026-06-26,80000.0,put,95147.53,0.044,0.0445,0.04420067,46.6,0.04420067,4205.584574845099,2352.8,0,0.4328767123287671,0.466,-0.23611107634243195
BTC-26JUN26-40000-P,2026-01-18 06:52:17.247259,2026-06-26,40000.0,put,95147.53,0.0018,0.0022,0.00196845,65.37,0.00196845,187.2931554285,880.5,0,0.4328767123287671,0.6537000000000001,-0.012878742464347946
BTC-6FEB26-85000-C,2026-01-18 06:52:17.247267,2026-02-06,85000.0,call,95147.53,0.1125,0.1145,0.11361989,42.3,0.11361989,10810.6518923717,0.0,0,0.049315068493150684,0.423,0.8939020020129912
BTC-25SEP26-115000-C,2026-01-18 06:52:17.247275,2026-09-25,115000.0,call,95147.53,0.089,0.091,0.08999278,45.0,0.08999278,8562.590734833399,1153.1,0,0.6821917808219178,0.45,0.37296065620935326
BTC-27MAR26-70000-C,2026-01-18 06:52:17.247283,2026-03-27,70000.0,call,95147.53,0.275,0.278,0.27660839,49.81,0.27660839,26318.605085776697,101.1,0,0.18356164383561643,0.49810000000000004,0.9388221097494643
BTC-6FEB26-105000-P,2026-01-18 06:52:17.247291,2026-02-06,105000.0,put,95147.53,0.105,0.109,0.10672636,36.42,0.10672636,10154.749539890801,0.0,0,0.049315068493150684,0.3642,-0.8805695471588132
BTC-20JAN26-95000-P,2026-01-18 06:52:17.247299,2026-01-20,95000.0,put,95147.53,0.0085,0.009,0.00879058,32.22,0.00879058,836.4019742674,36.8,0,0.0027397260273972603,0.3222,-0.45999609979378675
BTC-26JUN26-300000-P,2026-01-18 06:52:17.247307,2026-06-26,300000.0,put,95147.53,2.072,2.1005,2.08555371,59.77,2.08555371,198435.28418883632,0.0,0,0.4328767123287671,0.5977,-0.9967708903337765
BTC-25DEC26-200000-C,2026-01-18 06:52:17.247315,2026-12-25,200000.0,call,95147.53,0.017,0.018,0.01771847,47.26,0.01771847,1685.8686558791,692.6,0,0.9315068493150684,0.47259999999999996,0.08066375844488327
BTC-27FEB26-82000-C,2026-01-18 06:52:17.247324,2026-02-27,82000.0,call,95147.53,0.15,0.153,0.15145549,43.01,0.15145549,14410.6157784397,154.2,0,0.10684931506849316,0.4301,0.870349591129572
BTC-23JAN26-88000-P,2026-01-18 06:52:17.247332,2026-01-23,88000.0,put,95147.53,0.0015,0.0018,0.00164949,45.66,0.00164949,156.9448992597,425.5,0,0.010958904109589041,0.45659999999999995,-0.0486939328464889
BTC-18JAN26-97000-P,2026-01-18 06:52:17.247340,2026-01-18,97000.0,put,95147.53,0.0185,0.021,0.01946559,31.13,0.01946559,1852.1028084927002,6.2,0,-0.0027397260273972603,0.31129999999999997,
BTC-20JAN26-100000-C,2026-01-18 06:52:17.247347,2026-01-20,100000.0,call,95147.53,0.0005,0.0007,0.00058977,39.53,0.00058977,56.115158768099995,676.5,0,0.0027397260273972603,0.3953,0.008340162247774268
BTC-6FEB26-80000-C,2026-01-18 06:52:17.247378,2026-02-06,80000.0,call,95147.53,0.1615,0.164,0.16306457,47.61,0.16306457,15515.1910660121,0.0,0,0.049315068493150684,0.47609999999999997,0.9547672967104186
BTC-27MAR26-135000-C,2026-01-18 06:52:17.247403,2026-03-27,135000.0,call,95147.53,0.0026,0.0029,0.00269232,42.55,0.00269232,256.1675979696,2599.9,0,0.18356164383561643,0.4255,0.03378225261267251
BTC-26JUN26-380000-C,2026-01-18 06:52:17.247413,2026-06-26,380000.0,call,95147.53,0.0001,0.0003,0.00020868,66.14,0.00020868,19.8553865604,247.5,0,0.4328767123287671,0.6614,0.0015154486676605464
BTC-27MAR26-115000-P,2026-01-18 06:52:17.247423,2026-03-27,115000.0,put,95147.53,0.2085,0.215,0.21186067,39.61,0.21186067,20158.0194546451,518.1,0,0.18356164383561643,0.3961,-0.8489190651864913
BTC-20JAN26-95000-C,2026-01-18 06:52:17.247434,2026-01-20,95000.0,call,95147.53,0.01,0.011,0.01049665,32.22,0.01049665,998.7303207745,27.9,0,0.0027397260273972603,0.3222,0.5400039002062132
BTC-25SEP26-320000-C,2026-01-18 06:52:17.247444,2026-09-25,320000.0,call,95147.53,0.0012,0.0018,0.00148762,56.2,0.00148762,141.5433685786,207.7,0,0.6821917808219178,0.562,0.00863595035760569
BTC-27FEB26-140000-C,2026-01-18 06:52:17.247454,2026-02-27,140000.0,call,95147.53,0.0004,0.0006,0.00044479,47.11,0.00044479,42.320669868699994,323.2,0,0.10684931506849316,0.4711,0.007528375165413081
BTC-27MAR26-94000-C,2026-01-18 06:52:17.247463,2026-03-27,94000.0,call,95147.53,0.079,0.0795,0.07933032,40.18,0.07933032,7548.084002109599,1193.5,0,0.18356164383561643,0.4018,0.5622037768884568
BTC-27MAR26-190000-P,2026-01-18 06:52:17.247470,2026-03-27,190000.0,put,95147.53,0.9745,0.985,0.97939567,56.97,0.97939567,93187.07889319511,0.1,0,0.18356164383561643,0.5697,-0.996650058488574
BTC-6FEB26-98000-C,2026-01-18 06:52:17.247478,2026-02-06,98000.0,call,95147.53,0.021,0.0215,0.02147746,36.42,0.02147746,2043.5272696738,39.3,0,0.049315068493150684,0.3642,0.3726704668120369
BTC-25DEC26-45000-C,2026-01-18 06:52:17.247487,2026-12-25,45000.0,call,95147.53,0.5595,0.565,0.5620439,58.06,0.5620439,53477.088836567,0.0,0,0.9315068493150684,0.5806,0.9469956681558437
BTC-21JAN26-96000-C,2026-01-18 06:52:17.247495,2026-01-21,96000.0,call,95147.53,0.008,0.0085,0.00840711,33.54,0.00840711,799.9157509383,3.1,0,0.005479452054794521,0.3354,0.36435252989289413
BTC-27MAR26-92000-C,2026-01-18 06:52:17.247503,2026-03-27,92000.0,call,95147.53,0.0905,0.092,0.09114844,40.54,0.09114844,8672.5489293532,861.6,0,0.18356164383561643,0.4054,0.6104621457305331
BTC-23JAN26-93000-P,2026-01-18 06:52:17.247511,2026-01-23,93000.0,put,95147.53,0.008,0.0085,0.00844622,37.94,0.00844622,803.6369708366001,207.3,0,0.010958904109589041,0.37939999999999996,-0.2760393881329456
BTC-23JAN26-94000-C,2026-01-18 06:52:17.247519,2026-01-23,94000.0,call,95147.53,0.0235,0.0245,0.02401093,36.63,0.02401093,2284.5806825029,271.1,0,0.010958904109589041,0.3663,0.6314150312834165
BTC-26JUN26-360000-C,2026-01-18 06:52:17.247527,2026-06-26,360000.0,call,95147.53,0.0001,0.0004,0.00021027,63.9,0.00021027,20.0066711331,123.5,0,0.4328767123287671,0.639,0.0015638381582855885
BTC-6FEB26-95000-C,2026-01-18 06:52:17.247536,2026-02-06,95000.0,call,95147.53,0.0345,0.0355,0.03525047,36.82,0.03525047,3353.9951518391,37.8,0,0.049315068493150684,0.3682,0.5238667861092476
BTC-25DEC26-100000-P,2026-01-18 06:52:17.247545,2026-12-25,100000.0,put,95147.53,0.179,0.183,0.18106558,47.08,0.18106558,17227.9427050174,98.0,0,0.9315068493150684,0.4708,-0.45314210409567457
BTC-25DEC26-75000-P,2026-01-18 06:52:17.247557,2026-12-25,75000.0,put,95147.53,0.0695,0.0715,0.07050877,49.99,0.07050877,6708.7353088381,279.8,0,0.9315068493150684,0.4999,-0.23135150439300156
BTC-27FEB26-104000-P,2026-01-18 06:52:17.247566,2026-02-27,104000.0,put,95147.53,0.106,0.1085,0.10773753,37.85,0.10773753,10250.959867800899,6.0,0,0.10684931506849316,0.3785,-0.7444674110088108
BTC-18JAN26-102000-P,2026-01-18 06:52:17.247574,2026-01-18,102000.0,put,95147.53,0.071,0.0735,0.07201536,42.45,0.07201536,6852.0836260608,0.0,0,-0.0027397260273972603,0.42450000000000004,
BTC-6FEB26-104000-C,2026-01-18 06:52:17.247582,2026-02-06,104000.0,call,95147.53,0.006,0.007,0.00661946,36.42,0.00661946,629.8252689338,67.2,0,0.049315068493150684,0.3642,0.14468174650305782
BTC-6FEB26-102000-C,2026-01-18 06:52:17.247590,2026-02-06,102000.0,call,95147.53,0.0095,0.01,0.01003086,36.31,0.01003086,954.4115527758,112.2,0,0.049315068493150684,0.36310000000000003,0.20549445066530697
BTC-30JAN26-94000-P,2026-01-18 06:52:17.247598,2026-01-30,94000.0,put,95147.53,0.02,0.021,0.02053621,36.94,0.02053621,1953.9696570612998,758.4,0,0.030136986301369864,0.36939999999999995,-0.4124382475737279
BTC-21JAN26-90000-P,2026-01-18 06:52:17.247607,2026-01-21,90000.0,put,95147.53,0.0012,0.0015,0.00136191,43.2,0.00136191,129.5823725823,1.6,0,0.005479452054794521,0.43200000000000005,-0.03960628020420656
BTC-25SEP26-130000-C,2026-01-18 06:52:17.247616,2026-09-25,130000.0,call,95147.53,0.0545,0.0565,0.05618165,45.0,0.05618165,5345.5452288245,1040.1,0,0.6821917808219178,0.45,0.2565930836024108
BTC-27FEB26-85000-P,2026-01-18 06:52:17.247624,2026-02-27,85000.0,put,95147.53,0.014,0.0145,0.01407104,41.38,0.01407104,1338.8247005312,1155.0,0,0.10684931506849316,0.4138,-0.18368787315851876
BTC-25DEC26-115000-P,2026-01-18 06:52:17.247632,2026-12-25,115000.0,put,95147.53,0.269,0.2825,0.27566302,46.25,0.27566302,26228.6554653406,0.0,0,0.9315068493150684,0.4625,-0.5797851855011211
